timestamp,dataset,prompt_id,prompt,corpus_prompt_id,corpus_prompt,score,error
2026-02-20T16:38:19.635131,LegalQuAD,gen4_q01,Directly applicable statutes needed for: {text},gen4_c08,Foundational legal content: {text},0.64362,
2026-02-20T16:38:31.544996,LegalQuAD,gen4_q01,Directly applicable statutes needed for: {text},gen4_c09,Crucial legal clause: {text},0.64172,
2026-02-20T16:38:32.906951,LegalQuAD,gen4_q01,Directly applicable statutes needed for: {text},gen4_c10,Judicious excerpt: {text},0.64413,
2026-02-20T16:38:34.901412,LegalQuAD,gen4_q01,Directly applicable statutes needed for: {text},gen4_c11,Canonical legal passage: {text},0.6444,
2026-02-20T16:38:37.876163,LegalQuAD,gen4_q01,Directly applicable statutes needed for: {text},gen4_c13,Instructional legal excerpt: {text},0.6535,
2026-02-20T16:38:38.057654,LegalQuAD,gen4_q01,Directly applicable statutes needed for: {text},gen4_c12,Judicial authority text: {text},0.6494,
2026-02-20T16:38:40.716538,LegalQuAD,gen4_q01,Directly applicable statutes needed for: {text},gen4_c14,Essential context from legal text: {text},0.65714,
2026-02-20T16:38:52.566433,LegalQuAD,gen4_q02,Retrieve succinct legal passages for: {text},gen4_c00,Directly applicable legal content: {text},0.67785,
2026-02-20T16:38:53.948477,LegalQuAD,gen4_q02,Retrieve succinct legal passages for: {text},gen4_c01,Essential legal insights: {text},0.6764,
2026-02-20T16:38:55.918685,LegalQuAD,gen4_q02,Retrieve succinct legal passages for: {text},gen4_c02,Immediate legal reference: {text},0.67632,
2026-02-20T16:38:58.937493,LegalQuAD,gen4_q02,Retrieve succinct legal passages for: {text},gen4_c03,Core legal principles: {text},0.67605,
2026-02-20T16:38:59.381465,LegalQuAD,gen4_q02,Retrieve succinct legal passages for: {text},gen4_c04,Direct legal foundation: {text},0.68034,
2026-02-20T16:39:01.705943,LegalQuAD,gen4_q02,Retrieve succinct legal passages for: {text},gen4_c05,Best-matched legal text: {text},0.68358,
2026-02-20T16:39:13.252738,LegalQuAD,gen4_q02,Retrieve succinct legal passages for: {text},gen4_c06,Immediate statutory reference: {text},0.68243,
2026-02-20T16:39:14.658274,LegalQuAD,gen4_q02,Retrieve succinct legal passages for: {text},gen4_c07,Key legislative passage: {text},0.67204,
2026-02-20T16:39:16.567081,LegalQuAD,gen4_q02,Retrieve succinct legal passages for: {text},gen4_c08,Foundational legal content: {text},0.6755,
2026-02-20T16:39:19.979290,LegalQuAD,gen4_q02,Retrieve succinct legal passages for: {text},gen4_c09,Crucial legal clause: {text},0.67788,
2026-02-20T16:39:20.400216,LegalQuAD,gen4_q02,Retrieve succinct legal passages for: {text},gen4_c10,Judicious excerpt: {text},0.681,
2026-02-20T16:39:22.423593,LegalQuAD,gen4_q02,Retrieve succinct legal passages for: {text},gen4_c11,Canonical legal passage: {text},0.67558,
2026-02-20T16:39:33.907347,LegalQuAD,gen4_q02,Retrieve succinct legal passages for: {text},gen4_c12,Judicial authority text: {text},0.68324,
2026-02-20T16:39:35.301791,LegalQuAD,gen4_q02,Retrieve succinct legal passages for: {text},gen4_c13,Instructional legal excerpt: {text},0.68252,
2026-02-20T16:39:37.236671,LegalQuAD,gen4_q02,Retrieve succinct legal passages for: {text},gen4_c14,Essential context from legal text: {text},0.68077,
2026-02-20T16:39:40.646105,LegalQuAD,gen4_q03,Extract core legal insights for: {text},gen4_c00,Directly applicable legal content: {text},0.63677,
2026-02-20T16:39:41.311972,LegalQuAD,gen4_q03,Extract core legal insights for: {text},gen4_c01,Essential legal insights: {text},0.64076,
2026-02-20T16:39:43.107662,LegalQuAD,gen4_q03,Extract core legal insights for: {text},gen4_c02,Immediate legal reference: {text},0.63326,
2026-02-20T16:39:54.602616,LegalQuAD,gen4_q03,Extract core legal insights for: {text},gen4_c03,Core legal principles: {text},0.64128,
2026-02-20T16:39:56.005370,LegalQuAD,gen4_q03,Extract core legal insights for: {text},gen4_c04,Direct legal foundation: {text},0.64122,
2026-02-20T16:39:57.826910,LegalQuAD,gen4_q03,Extract core legal insights for: {text},gen4_c05,Best-matched legal text: {text},0.64634,
2026-02-20T16:40:01.409975,LegalQuAD,gen4_q03,Extract core legal insights for: {text},gen4_c06,Immediate statutory reference: {text},0.64078,
2026-02-20T16:40:02.265831,LegalQuAD,gen4_q03,Extract core legal insights for: {text},gen4_c07,Key legislative passage: {text},0.64018,
2026-02-20T16:40:03.923366,LegalQuAD,gen4_q03,Extract core legal insights for: {text},gen4_c08,Foundational legal content: {text},0.63752,
2026-02-20T16:40:15.367717,LegalQuAD,gen4_q03,Extract core legal insights for: {text},gen4_c09,Crucial legal clause: {text},0.64153,
2026-02-20T16:40:16.784922,LegalQuAD,gen4_q03,Extract core legal insights for: {text},gen4_c10,Judicious excerpt: {text},0.64852,
2026-02-20T16:40:18.527255,LegalQuAD,gen4_q03,Extract core legal insights for: {text},gen4_c11,Canonical legal passage: {text},0.64563,
2026-02-20T16:40:22.067200,LegalQuAD,gen4_q03,Extract core legal insights for: {text},gen4_c12,Judicial authority text: {text},0.64811,
2026-02-20T16:40:23.181307,LegalQuAD,gen4_q03,Extract core legal insights for: {text},gen4_c13,Instructional legal excerpt: {text},0.64767,
2026-02-20T16:40:24.616218,LegalQuAD,gen4_q03,Extract core legal insights for: {text},gen4_c14,Essential context from legal text: {text},0.64824,
2026-02-20T16:40:36.069239,LegalQuAD,gen4_q04,Focus on crucial legal aspects for: {text},gen4_c00,Directly applicable legal content: {text},0.63532,
2026-02-20T16:40:37.520049,LegalQuAD,gen4_q04,Focus on crucial legal aspects for: {text},gen4_c01,Essential legal insights: {text},0.63611,
2026-02-20T16:40:39.243477,LegalQuAD,gen4_q04,Focus on crucial legal aspects for: {text},gen4_c02,Immediate legal reference: {text},0.63235,
2026-02-20T16:40:42.765241,LegalQuAD,gen4_q04,Focus on crucial legal aspects for: {text},gen4_c03,Core legal principles: {text},0.63089,
2026-02-20T16:40:44.150938,LegalQuAD,gen4_q04,Focus on crucial legal aspects for: {text},gen4_c04,Direct legal foundation: {text},0.63072,
2026-02-20T16:40:45.291143,LegalQuAD,gen4_q04,Focus on crucial legal aspects for: {text},gen4_c05,Best-matched legal text: {text},0.64488,
2026-02-20T16:40:56.881478,LegalQuAD,gen4_q04,Focus on crucial legal aspects for: {text},gen4_c06,Immediate statutory reference: {text},0.63366,
2026-02-20T16:40:58.323002,LegalQuAD,gen4_q04,Focus on crucial legal aspects for: {text},gen4_c07,Key legislative passage: {text},0.63363,
2026-02-20T16:40:59.932551,LegalQuAD,gen4_q04,Focus on crucial legal aspects for: {text},gen4_c08,Foundational legal content: {text},0.63439,
2026-02-20T16:41:03.484206,LegalQuAD,gen4_q04,Focus on crucial legal aspects for: {text},gen4_c09,Crucial legal clause: {text},0.64042,
2026-02-20T16:41:05.188344,LegalQuAD,gen4_q04,Focus on crucial legal aspects for: {text},gen4_c10,Judicious excerpt: {text},0.64062,
2026-02-20T16:41:06.002504,LegalQuAD,gen4_q04,Focus on crucial legal aspects for: {text},gen4_c11,Canonical legal passage: {text},0.63526,
2026-02-20T16:41:17.930335,LegalQuAD,gen4_q04,Focus on crucial legal aspects for: {text},gen4_c12,Judicial authority text: {text},0.63745,
2026-02-20T16:41:19.372726,LegalQuAD,gen4_q04,Focus on crucial legal aspects for: {text},gen4_c13,Instructional legal excerpt: {text},0.64112,
2026-02-20T16:41:21.001633,LegalQuAD,gen4_q04,Focus on crucial legal aspects for: {text},gen4_c14,Essential context from legal text: {text},0.65096,
2026-02-20T16:41:24.598703,LegalQuAD,gen4_q05,Capture the primary legal context for: {text},gen4_c00,Directly applicable legal content: {text},0.62619,
2026-02-20T16:41:27.002727,LegalQuAD,gen4_q05,Capture the primary legal context for: {text},gen4_c02,Immediate legal reference: {text},0.62148,
2026-02-20T16:41:27.443143,LegalQuAD,gen4_q05,Capture the primary legal context for: {text},gen4_c01,Essential legal insights: {text},0.62859,
2026-02-20T16:41:38.605262,LegalQuAD,gen4_q05,Capture the primary legal context for: {text},gen4_c03,Core legal principles: {text},0.6211,
2026-02-20T16:41:40.054935,LegalQuAD,gen4_q05,Capture the primary legal context for: {text},gen4_c04,Direct legal foundation: {text},0.61456,
2026-02-20T16:41:41.797729,LegalQuAD,gen4_q05,Capture the primary legal context for: {text},gen4_c05,Best-matched legal text: {text},0.64695,
2026-02-20T16:41:45.342105,LegalQuAD,gen4_q05,Capture the primary legal context for: {text},gen4_c06,Immediate statutory reference: {text},0.61432,
2026-02-20T16:41:47.697900,LegalQuAD,gen4_q05,Capture the primary legal context for: {text},gen4_c07,Key legislative passage: {text},0.63043,
2026-02-20T16:41:49.160583,LegalQuAD,gen4_q05,Capture the primary legal context for: {text},gen4_c08,Foundational legal content: {text},0.62577,
2026-02-20T16:41:59.350204,LegalQuAD,gen4_q05,Capture the primary legal context for: {text},gen4_c09,Crucial legal clause: {text},0.63153,
2026-02-20T16:42:00.788613,LegalQuAD,gen4_q05,Capture the primary legal context for: {text},gen4_c10,Judicious excerpt: {text},0.64741,
2026-02-20T16:42:02.515567,LegalQuAD,gen4_q05,Capture the primary legal context for: {text},gen4_c11,Canonical legal passage: {text},0.63528,
2026-02-20T16:42:06.005927,LegalQuAD,gen4_q05,Capture the primary legal context for: {text},gen4_c12,Judicial authority text: {text},0.63877,
2026-02-20T16:42:08.317576,LegalQuAD,gen4_q05,Capture the primary legal context for: {text},gen4_c13,Instructional legal excerpt: {text},0.64506,
2026-02-20T16:42:10.631063,LegalQuAD,gen4_q05,Capture the primary legal context for: {text},gen4_c14,Essential context from legal text: {text},0.64721,
2026-02-20T16:42:20.148107,LegalQuAD,gen4_q06,Identify essential legislative points for: {text},gen4_c00,Directly applicable legal content: {text},0.63609,
2026-02-20T16:42:21.448689,LegalQuAD,gen4_q06,Identify essential legislative points for: {text},gen4_c01,Essential legal insights: {text},0.6405,
2026-02-20T16:42:23.231279,LegalQuAD,gen4_q06,Identify essential legislative points for: {text},gen4_c02,Immediate legal reference: {text},0.64223,
2026-02-20T16:42:26.811186,LegalQuAD,gen4_q06,Identify essential legislative points for: {text},gen4_c03,Core legal principles: {text},0.63702,
2026-02-20T16:42:28.945281,LegalQuAD,gen4_q06,Identify essential legislative points for: {text},gen4_c04,Direct legal foundation: {text},0.64275,
2026-02-20T16:42:31.717427,LegalQuAD,gen4_q06,Identify essential legislative points for: {text},gen4_c05,Best-matched legal text: {text},0.63883,
2026-02-20T16:42:40.924476,LegalQuAD,gen4_q06,Identify essential legislative points for: {text},gen4_c06,Immediate statutory reference: {text},0.64825,
2026-02-20T16:42:42.185420,LegalQuAD,gen4_q06,Identify essential legislative points for: {text},gen4_c07,Key legislative passage: {text},0.63904,
2026-02-20T16:42:43.974078,LegalQuAD,gen4_q06,Identify essential legislative points for: {text},gen4_c08,Foundational legal content: {text},0.63896,
2026-02-20T16:42:47.613101,LegalQuAD,gen4_q06,Identify essential legislative points for: {text},gen4_c09,Crucial legal clause: {text},0.64938,
2026-02-20T16:42:49.628918,LegalQuAD,gen4_q06,Identify essential legislative points for: {text},gen4_c10,Judicious excerpt: {text},0.64562,
2026-02-20T16:42:52.785408,LegalQuAD,gen4_q06,Identify essential legislative points for: {text},gen4_c11,Canonical legal passage: {text},0.6395,
2026-02-20T16:43:01.639457,LegalQuAD,gen4_q06,Identify essential legislative points for: {text},gen4_c12,Judicial authority text: {text},0.64101,
2026-02-20T16:43:02.903578,LegalQuAD,gen4_q06,Identify essential legislative points for: {text},gen4_c13,Instructional legal excerpt: {text},0.64389,
2026-02-20T16:43:04.751985,LegalQuAD,gen4_q06,Identify essential legislative points for: {text},gen4_c14,Essential context from legal text: {text},0.64459,
2026-02-20T16:43:08.412076,LegalQuAD,gen4_q07,"Instruct: Surface immediate legal evidence
Query: {text}",gen4_c00,Directly applicable legal content: {text},0.66072,
2026-02-20T16:43:10.333649,LegalQuAD,gen4_q07,"Instruct: Surface immediate legal evidence
Query: {text}",gen4_c01,Essential legal insights: {text},0.66591,
2026-02-20T16:43:13.805810,LegalQuAD,gen4_q07,"Instruct: Surface immediate legal evidence
Query: {text}",gen4_c02,Immediate legal reference: {text},0.65987,
2026-02-20T16:43:22.388760,LegalQuAD,gen4_q07,"Instruct: Surface immediate legal evidence
Query: {text}",gen4_c03,Core legal principles: {text},0.65961,
2026-02-20T16:43:23.751987,LegalQuAD,gen4_q07,"Instruct: Surface immediate legal evidence
Query: {text}",gen4_c04,Direct legal foundation: {text},0.66037,
2026-02-20T16:43:25.625558,LegalQuAD,gen4_q07,"Instruct: Surface immediate legal evidence
Query: {text}",gen4_c05,Best-matched legal text: {text},0.66549,
2026-02-20T16:43:29.136538,LegalQuAD,gen4_q07,"Instruct: Surface immediate legal evidence
Query: {text}",gen4_c06,Immediate statutory reference: {text},0.66207,
2026-02-20T16:43:31.001729,LegalQuAD,gen4_q07,"Instruct: Surface immediate legal evidence
Query: {text}",gen4_c07,Key legislative passage: {text},0.66628,
2026-02-20T16:43:34.807136,LegalQuAD,gen4_q07,"Instruct: Surface immediate legal evidence
Query: {text}",gen4_c08,Foundational legal content: {text},0.66401,
2026-02-20T16:43:43.468734,LegalQuAD,gen4_q07,"Instruct: Surface immediate legal evidence
Query: {text}",gen4_c09,Crucial legal clause: {text},0.66167,
2026-02-20T16:43:44.886621,LegalQuAD,gen4_q07,"Instruct: Surface immediate legal evidence
Query: {text}",gen4_c10,Judicious excerpt: {text},0.67052,
2026-02-20T16:43:46.680469,LegalQuAD,gen4_q07,"Instruct: Surface immediate legal evidence
Query: {text}",gen4_c11,Canonical legal passage: {text},0.67318,
2026-02-20T16:43:50.137792,LegalQuAD,gen4_q07,"Instruct: Surface immediate legal evidence
Query: {text}",gen4_c12,Judicial authority text: {text},0.66432,
2026-02-20T16:43:52.046099,LegalQuAD,gen4_q07,"Instruct: Surface immediate legal evidence
Query: {text}",gen4_c13,Instructional legal excerpt: {text},0.67272,
2026-02-20T16:43:56.199902,LegalQuAD,gen4_q07,"Instruct: Surface immediate legal evidence
Query: {text}",gen4_c14,Essential context from legal text: {text},0.67439,
2026-02-20T16:44:04.129295,LegalQuAD,gen4_q08,Uncover pivotal legal details for: {text},gen4_c00,Directly applicable legal content: {text},0.60952,
2026-02-20T16:44:05.455868,LegalQuAD,gen4_q08,Uncover pivotal legal details for: {text},gen4_c01,Essential legal insights: {text},0.61759,
2026-02-20T16:44:07.328477,LegalQuAD,gen4_q08,Uncover pivotal legal details for: {text},gen4_c02,Immediate legal reference: {text},0.61212,
2026-02-20T16:44:10.747439,LegalQuAD,gen4_q08,Uncover pivotal legal details for: {text},gen4_c03,Core legal principles: {text},0.61234,
2026-02-20T16:44:12.688975,LegalQuAD,gen4_q08,Uncover pivotal legal details for: {text},gen4_c04,Direct legal foundation: {text},0.61336,
2026-02-20T16:44:17.132757,LegalQuAD,gen4_q08,Uncover pivotal legal details for: {text},gen4_c05,Best-matched legal text: {text},0.6299,
2026-02-20T16:44:24.836703,LegalQuAD,gen4_q08,Uncover pivotal legal details for: {text},gen4_c06,Immediate statutory reference: {text},0.61275,
2026-02-20T16:44:26.136973,LegalQuAD,gen4_q08,Uncover pivotal legal details for: {text},gen4_c07,Key legislative passage: {text},0.62211,
2026-02-20T16:44:27.980068,LegalQuAD,gen4_q08,Uncover pivotal legal details for: {text},gen4_c08,Foundational legal content: {text},0.61343,
2026-02-20T16:44:31.497823,LegalQuAD,gen4_q08,Uncover pivotal legal details for: {text},gen4_c09,Crucial legal clause: {text},0.616,
2026-02-20T16:44:33.391233,LegalQuAD,gen4_q08,Uncover pivotal legal details for: {text},gen4_c10,Judicious excerpt: {text},0.62809,
2026-02-20T16:44:38.088436,LegalQuAD,gen4_q08,Uncover pivotal legal details for: {text},gen4_c11,Canonical legal passage: {text},0.61939,
2026-02-20T16:44:45.565168,LegalQuAD,gen4_q08,Uncover pivotal legal details for: {text},gen4_c12,Judicial authority text: {text},0.62758,
2026-02-20T16:44:46.841645,LegalQuAD,gen4_q08,Uncover pivotal legal details for: {text},gen4_c13,Instructional legal excerpt: {text},0.62685,
2026-02-20T16:44:48.621643,LegalQuAD,gen4_q08,Uncover pivotal legal details for: {text},gen4_c14,Essential context from legal text: {text},0.63479,
2026-02-20T16:44:52.165273,LegalQuAD,gen4_q09,Query the legal essence for: {text},gen4_c00,Directly applicable legal content: {text},0.68807,
2026-02-20T16:44:54.008747,LegalQuAD,gen4_q09,Query the legal essence for: {text},gen4_c01,Essential legal insights: {text},0.68353,
2026-02-20T16:44:59.079553,LegalQuAD,gen4_q09,Query the legal essence for: {text},gen4_c02,Immediate legal reference: {text},0.68386,
2026-02-20T16:45:06.248171,LegalQuAD,gen4_q09,Query the legal essence for: {text},gen4_c03,Core legal principles: {text},0.68462,
2026-02-20T16:45:07.567702,LegalQuAD,gen4_q09,Query the legal essence for: {text},gen4_c04,Direct legal foundation: {text},0.69139,
2026-02-20T16:45:09.257018,LegalQuAD,gen4_q09,Query the legal essence for: {text},gen4_c05,Best-matched legal text: {text},0.68542,
2026-02-20T16:45:12.864724,LegalQuAD,gen4_q09,Query the legal essence for: {text},gen4_c06,Immediate statutory reference: {text},0.68694,
2026-02-20T16:45:14.731816,LegalQuAD,gen4_q09,Query the legal essence for: {text},gen4_c07,Key legislative passage: {text},0.68811,
2026-02-20T16:45:20.149403,LegalQuAD,gen4_q09,Query the legal essence for: {text},gen4_c08,Foundational legal content: {text},0.6867,
